run,concurrency,request_id,ok,latency,ttft,tpot,prompt_tokens,completion_tokens,chunks,error
3,1,13,True,1.0055631389841437,0.03369906800799072,0.015426413825018302,191,64,62,
3,1,14,True,1.2320374029804952,0.04464704799465835,0.018847465952156143,191,64,59,
3,1,15,True,1.0240356080466881,0.04429816803894937,0.015551387936630775,191,64,61,
3,2,0,True,1.3221971780294552,0.06823387200711295,0.0199041794606721,191,64,61,
3,2,1,True,1.3337211479665712,0.0737956219818443,0.019998817872773442,191,64,61,
3,2,2,True,1.3104712860076688,0.04406799899879843,0.020101639476331278,191,64,61,
3,2,3,True,1.3081096960231662,0.052071735030040145,0.01993711049195438,191,64,59,
3,2,4,True,1.3720568520366214,0.04143860301701352,0.021120924587612822,191,64,61,
3,2,5,True,1.3776796750025824,0.044323201989755034,0.02116438846052107,191,64,61,
3,2,6,True,1.334233089000918,0.07678730203770101,0.019959456935924078,191,64,61,
3,2,7,True,1.330608771997504,0.069030927028507,0.020025045158238046,191,64,59,
3,2,8,True,1.2877277679508552,0.04489330295473337,0.01972753119041463,191,64,61,
3,2,9,True,1.2871628489810973,0.053315562021452934,0.019584877570788008,191,64,61,
3,2,10,True,1.2279631239944138,0.035456190002150834,0.018928681491940682,191,64,61,
3,2,11,True,1.2275497340015136,0.04319653700804338,0.01879925709513445,191,64,59,
3,2,12,True,1.2334735360345803,0.04170452000107616,0.01891696850846832,191,64,61,
3,2,13,True,1.232861412980128,0.04604127298807725,0.018838414920508743,191,64,61,
3,2,14,True,1.2502777879708447,0.04174712597159669,0.019183026380940445,191,64,61,
3,2,15,True,1.2522107409895398,0.049241463013459,0.019094750444064775,191,64,59,
3,4,0,True,1.5716013380442746,0.05077910202089697,0.024140035492434566,191,64,62,
3,4,1,True,1.5893523300183006,0.08088879199931398,0.023943865682841056,191,64,61,
3,4,2,True,1.588124150002841,0.07927147002192214,0.023950042539379664,191,64,61,
3,4,3,True,1.5862984590348788,0.07771137601230294,0.02394582671464406,191,64,59,
3,4,4,True,1.4706463910406455,0.044356933038216084,0.02263951520638777,191,64,59,
3,4,5,True,1.4924067410174757,0.06770840601529926,0.022614259285748832,191,64,61,
3,4,6,True,1.490699346002657,0.0661704019876197,0.022611570539921227,191,64,61,
3,4,7,True,1.4907379830256104,0.06617213401477784,0.02261215633350528,191,64,59,
3,4,8,True,1.5574917779886164,0.06669960799627006,0.02366336777765629,191,64,59,
3,4,9,True,1.5714726279838942,0.0711369370110333,0.02381485223766446,191,64,61,
3,4,10,True,1.571710164018441,0.07015645899809897,0.023834185793973683,191,64,61,
3,4,11,True,1.570673601992894,0.06884285999694839,0.02383858320628485,191,64,59,
3,4,12,True,1.5303078689612448,0.08236069895792753,0.022983288412751067,191,64,59,
3,4,13,True,1.5158621259615757,0.0811457919771783,0.022773275142609482,191,64,61,
3,4,14,True,1.5147091210237704,0.07980456697987393,0.022776262762601533,191,64,61,
3,4,15,True,1.513652662979439,0.07883824297459796,0.022774832063568905,191,64,59,
