run,concurrency,request_id,ok,latency,ttft,tpot,prompt_tokens,completion_tokens,chunks,error
1,2,8,True,5.457246875972487,0.09235649701440707,0.042243231330378585,55,128,127,
1,2,9,True,5.45622240199009,0.09112314594676718,0.042244876031837186,55,128,127,
1,2,10,True,5.372678062005434,0.08936632797122002,0.04160087979554499,56,128,128,
1,2,11,True,5.415912483003922,0.1330687880399637,0.0415971944485351,56,128,128,
1,2,12,True,5.421759194985498,0.12648073298623785,0.041695105999994174,56,128,128,
1,2,13,True,5.430513727013022,0.12731688999338076,0.041757455409603475,56,128,128,
1,2,14,True,5.539278997981455,0.14295805897563696,0.04249071605516392,56,128,128,
1,2,15,True,5.5309012529905885,0.138872187002562,0.04245692177943328,56,128,128,
1,2,16,True,5.516809755994473,0.12880057201255113,0.04242526916521198,56,128,128,
1,2,17,True,5.518257824995089,0.1336430080118589,0.042398541866009685,56,128,128,
1,2,18,True,5.595705193991307,0.13161308300914243,0.04302434733056822,56,128,128,
1,2,19,True,5.592379186011385,0.13254071702249348,0.042990854086526704,56,128,128,
1,4,0,True,6.587478069006465,1.1481207290198654,0.042829585354225194,55,128,127,
1,4,1,True,6.584899226028938,1.1468479390023276,0.04281930147265047,55,128,128,
1,4,2,True,6.62568379699951,1.1802063889917918,0.042877774866202506,55,128,127,
1,4,3,True,6.623584969958756,1.1799219379900023,0.04286348844069885,55,128,127,
1,4,4,True,5.692858792026527,0.08913278003456071,0.04412382686607848,55,128,127,
1,4,5,True,5.6913590500480495,0.0872961480054073,0.04412647954364285,55,128,127,
1,4,6,True,5.696178674988914,0.0939334980212152,0.04411216674777716,55,128,127,
1,4,7,True,5.695948647975456,0.0921870989841409,0.044124106684970986,55,128,127,
1,4,8,True,5.772096724016592,0.09463295596651733,0.044704439118504524,55,128,127,
1,4,9,True,5.771185846009757,0.09359668800607324,0.04470542644097389,55,128,127,
1,4,10,True,5.810016680043191,0.14278778701554984,0.044623849551398746,56,128,128,
1,4,11,True,5.807217923051212,0.14167688804445788,0.04461055933076184,56,128,128,
1,4,12,True,5.891359322995413,0.12738120194990188,0.045385654496421346,56,128,128,
1,4,13,True,5.889981938991696,0.12627114600036293,0.04538354955111286,56,128,128,
1,4,14,True,5.901308448985219,0.13783518300624564,0.045381679259676955,56,128,128,
1,4,15,True,5.9014720729901455,0.13637035997817293,0.04539450167725963,56,128,128,
1,4,16,True,5.902124776970595,0.13748897099867463,0.045390833117889134,56,128,128,
1,4,17,True,5.901262849976774,0.13616199098760262,0.045394494952670644,56,128,128,
1,4,18,True,5.903194384998642,0.13800629903562367,0.04539518177923636,56,128,128,
1,4,19,True,5.902142698992975,0.13640504301292822,0.045399509102205096,56,128,128,
2,1,0,True,5.7999365399591625,0.0572686999803409,0.04521785700770726,55,128,127,
2,1,1,True,5.880517028970644,0.05723940598545596,0.04585257970854479,55,128,128,
2,1,2,True,6.139471945003606,0.060738436004612595,0.04786404337794483,55,128,127,
2,1,3,True,5.975229796022177,0.059523955977056175,0.04658036094523717,55,128,127,
2,1,4,True,6.099921737040859,0.05938848800724372,0.047563253929398544,55,128,128,
2,1,5,True,6.4967296899994835,0.06516284798271954,0.0506422585985572,55,128,127,
2,1,6,True,7.358281796972733,0.06442027998855338,0.057431980448694325,55,128,127,
2,1,7,True,6.278736432956066,0.06940666795708239,0.048892360354322706,55,128,127,
2,1,8,True,5.983443551987875,0.05821314797503874,0.0466553575119121,55,128,127,
2,1,9,True,6.027493014989886,0.058230353984981775,0.04700206819688901,55,128,127,
2,1,10,True,6.09001669799909,0.059365534980315715,0.04748544222849429,56,128,128,
2,1,11,True,6.072032076015603,0.058424501039553434,0.04735124074784291,56,128,128,
2,1,12,True,6.104840159998275,0.05936573899816722,0.04760216079527644,56,128,128,
2,1,13,True,6.018073722021654,0.05791055102599785,0.04693041866925714,56,128,128,
2,1,14,True,6.117721805989277,0.06485544703900814,0.047660365031104476,56,128,128,
2,1,15,True,6.0531217500101775,0.0586425339570269,0.04720062374845001,56,128,128,
2,1,16,True,6.184806023025885,0.0598197880317457,0.048228238070819995,56,128,128,
2,1,17,True,6.298266148020048,0.05800549202831462,0.04913591067710026,56,128,128,
2,1,18,True,6.179558645002544,0.06505065195960924,0.048145732228684526,56,128,128,
2,1,19,True,6.264383770991117,0.06283171602990478,0.04883111854300167,56,128,128,
2,2,0,True,6.468032650009263,0.06802677002269775,0.05039374708650839,55,128,127,
2,2,1,True,6.51161377801327,0.11794472701149061,0.05034385079528961,55,128,128,
2,2,2,True,6.370931849000044,0.0976138940313831,0.04939620436983198,55,128,127,
2,2,3,True,6.371538260020316,0.10201355302706361,0.049366336275537416,55,128,127,
2,2,4,True,6.396668893983588,0.09941304300446063,0.04958469173999312,55,128,127,
2,2,5,True,6.397501717961859,0.10391640895977616,0.04955578983466207,55,128,127,
2,2,6,True,6.446465128974523,0.09951955499127507,0.0499759494014429,55,128,127,
2,2,7,True,6.4489192860201,0.10439792199758813,0.04995686113403553,55,128,127,
2,2,8,True,6.411070066969842,0.10266527801286429,0.049672478653204545,55,128,127,
2,2,9,True,6.460119372000918,0.1531035520019941,0.04966154188975531,55,128,127,
2,2,10,True,6.448541075980756,0.14910091599449515,0.04960189102351387,56,128,128,
2,2,11,True,6.447095740004443,0.15141203301027417,0.04957231265349739,56,128,128,
2,2,12,True,6.4484602739685215,0.14780381100717932,0.049611468212294035,56,128,128,
2,2,13,True,6.448040575021878,0.15129831800004467,0.0495806476930853,56,128,128,
2,2,14,True,6.447564794973005,0.14756715897237882,0.04960628059843013,56,128,128,
2,2,15,True,6.447474697954021,0.15116419299738482,0.049577248070524695,56,128,128,
2,2,16,True,6.592728621966671,0.14685583900427446,0.05075490380285352,56,128,128,
2,2,17,True,6.5961249329848215,0.15318816696526483,0.05073178555920911,56,128,128,
2,2,18,True,6.546200000972021,0.15045255195582286,0.050360216133985815,56,128,128,
2,2,19,True,6.5460296960081905,0.15456757799256593,0.05032647337020177,56,128,128,
2,4,0,True,6.508824782969896,0.07662436098325998,0.05064724741721761,55,128,127,
2,4,1,True,6.5567263920092955,0.12569717096630484,0.050638025362543235,55,128,128,
2,4,2,True,6.558875777001958,0.1249541420256719,0.05066080027540383,55,128,127,
2,4,3,True,6.555147456005216,0.12415160902310163,0.050637762574662314,55,128,127,
2,4,4,True,6.6272730869823135,0.10392024501925334,0.05136498300758315,55,128,127,
2,4,5,True,6.677770101989154,0.15449087298475206,0.051364403377987415,55,128,127,
2,4,6,True,6.676142781041563,0.15335643803700805,0.05136052238586263,55,128,127,
2,4,7,True,6.673112041957211,0.15130581299308687,0.051352804952473415,55,128,127,
2,4,8,True,6.642290670017246,0.15004889405099675,0.05112001398398622,55,128,127,
2,4,9,True,6.669085072004236,0.152185584011022,0.05131416919679696,55,128,127,
2,4,10,True,6.667968279973138,0.15126825001789257,0.051312598661064926,56,128,128,
2,4,11,True,6.666988266049884,0.14990900905104354,0.05131558470077827,56,128,128,
2,4,12,True,6.715206287975889,0.19044656597543508,0.05137606080315318,56,128,128,
2,4,13,True,6.692498567979783,0.1932122510042973,0.05117548281083059,56,128,128,
2,4,14,True,6.689904671977274,0.19202009798027575,0.051164445464543296,56,128,128,
2,4,15,True,6.690836505964398,0.19152032799320295,0.051175717936781065,56,128,128,
2,4,16,True,6.798382551991381,0.15163557999767363,0.052336590330659113,56,128,128,
2,4,17,True,6.799356347997673,0.1537576540140435,0.05232754877152464,56,128,128,
2,4,18,True,6.797827399976086,0.15174941497389227,0.052331322716552706,56,128,128,
2,4,19,True,6.797998404013924,0.15161852596793324,0.05233369982713379,56,128,128,
3,1,0,True,6.518284460005816,0.06214052700670436,0.050835778999993,55,128,127,
3,1,1,True,6.697242798982188,0.06212612800300121,0.05224501315731643,55,128,128,
3,1,2,True,6.578300486959051,0.06285149196628481,0.05130274799206903,55,128,127,
