run,concurrency,requests,warmup,prompt_type,prompt_mode,max_tokens,success,failed,error_rate,wall_time,throughput,tokens_per_second,avg_prompt_tokens,avg_completion_tokens,p50_latency,p95_latency,p50_ttft,p95_ttft,p50_tpot,p95_tpot,usage_complete,first_error
1,1,20,3,medium,unique,128,20,0,0.0,106.8126025479869,0.1872438225724792,23.96720928927734,55.5,128,5.303758192516398,5.59456943217665,0.06242156549706124,0.06947518075467086,0.041314342141923255,0.043515764615098824,True,
1,2,20,3,medium,unique,128,20,0,0.0,53.770420915971044,0.3719517098676745,47.60981886306234,55.5,128,5.41883583899471,5.592545486410382,0.1268988114898093,0.14520691822690426,0.04164799289776958,0.04299252874872878,True,
1,4,20,3,medium,unique,128,20,0,0.0,29.937837013043463,0.6680509347180393,85.51051964390903,55.5,128,5.896311086486094,6.623689911310794,0.13638770149555057,1.1799361605400918,0.04466414433495164,0.045395398145384805,True,
2,1,20,3,medium,unique,128,20,0,0.0,123.42794508195948,0.16203785930908485,20.74084599156286,55.5,128,6.102380948519567,6.5398072953481465,0.05937711350270547,0.06537503898143769,0.047582707362337495,0.05098174469106406,True,
2,2,20,3,medium,unique,128,20,0,0.0,64.67843416001415,0.3092220808951573,39.58042635458013,55.5,128,6.4482504244952,6.5928984375175785,0.14721149898832664,0.1532571375166299,0.04963650505102467,0.05073294147139133,True,
2,4,20,3,medium,unique,128,20,0,0.0,33.39670434902655,0.5988614861808351,76.6542702311469,55.5,128,6.674627411499387,6.798431241791696,0.15162705298280343,0.19207970563147683,0.05131487694878761,0.052333844352310054,True,
3,1,20,3,medium,unique,128,20,0,0.0,136.79875462403288,0.14620016136087244,18.713620654191672,55.5,128,6.8528525345318485,7.273465736370417,0.0636955669906456,0.07385868276178371,0.05347143286631963,0.05676599835617629,True,
3,2,20,3,medium,unique,128,20,0,0.0,69.91370442701736,0.28606694730184007,36.61656925463553,55.5,128,6.988612925983034,7.00178536871681,0.16337357548763976,0.16735848103417084,0.05375706563762382,0.05384368789815399,True,
3,4,20,3,medium,unique,128,20,0,0.0,36.59617768798489,0.546505161564081,69.95266068020237,55.5,128,7.0882736120256595,8.292261976373265,0.163133240013849,0.1682003741094377,0.054520041905719366,0.0640075511294032,True,
