run,concurrency,request_id,ok,latency,ttft,tpot,prompt_tokens,completion_tokens,chunks,error
2,1,15,True,0.8338569800253026,0.05333515099482611,0.012389235381436135,191,64,61,
2,2,0,True,0.9987683999934234,0.05199136200826615,0.015028206952145353,191,64,62,
2,2,1,True,1.0084218910196796,0.09523363097105175,0.014495051746803617,191,64,61,
2,2,2,True,0.9671850699814968,0.05622914800187573,0.014459617809200334,191,64,59,
2,2,3,True,0.967536816955544,0.09046158898854628,0.013921829015349172,191,64,59,
2,2,4,True,0.9609850510023534,0.05538136698305607,0.014374661651099957,191,64,62,
2,2,5,True,0.9605549180414528,0.08524887904059142,0.013893746650807323,191,64,61,
2,2,6,True,1.0088855759822764,0.05704920395510271,0.01510851384170117,191,64,59,
2,2,7,True,1.0082862779963762,0.09087670495500788,0.014562056714942354,191,64,59,
2,2,8,True,0.9775120790000074,0.05561098700854927,0.01463335066653108,191,64,62,
2,2,9,True,0.9786495059961453,0.09028331900481135,0.014101050587164031,191,64,61,
2,2,10,True,0.9721683139796369,0.054166267975233495,0.014571461047688942,191,64,59,
2,2,11,True,0.97190360998502,0.0850867839762941,0.014076457555694062,191,64,59,
2,2,12,True,0.9819967459770851,0.055027782975230366,0.014713793063521503,191,64,62,
2,2,13,True,0.9817887920071371,0.08727571700001135,0.014198620238208346,191,64,61,
2,2,14,True,0.9827294970164075,0.05654517299262807,0.014701338476567929,191,64,59,
2,2,15,True,0.9823772290255874,0.08878723299130797,0.014183968191020309,191,64,59,
2,4,0,True,1.0698867149767466,0.06040400295751169,0.016023535111416427,191,64,61,
2,4,1,True,1.083526074013207,0.16699046798748896,0.014548184222630448,191,64,62,
2,4,2,True,1.0808554550167173,0.1655420059687458,0.014528784905523357,191,64,61,
2,4,3,True,1.0819034969899803,0.16410960495704785,0.014568157016395755,191,64,61,
2,4,4,True,1.0837303710286506,0.0583007310051471,0.016276660952754023,191,64,61,
2,4,5,True,1.0850338219897822,0.08791335503337905,0.015827308999307985,191,64,62,
2,4,6,True,1.100395084999036,0.15427004999946803,0.015017857698405841,191,64,62,
2,4,7,True,1.0978308669873513,0.15324366296408698,0.014993447682908959,191,64,61,
2,4,8,True,1.084632136975415,0.07424388697836548,0.016037908730111898,191,64,61,
2,4,9,True,1.0847622089786455,0.10637202096404508,0.015530002984358736,191,64,62,
2,4,10,True,1.0821381109999493,0.1629908979521133,0.014589638302346603,191,64,62,
2,4,11,True,1.0823948320467025,0.16140153200831264,0.014618941270450632,191,64,61,
2,4,12,True,1.0920160789974034,0.0703706499771215,0.016216594111433044,191,64,61,
2,4,13,True,1.091123835009057,0.09778917400399223,0.015767216841350237,191,64,62,
2,4,14,True,1.0928599220351316,0.1532598310150206,0.014914287159049381,191,64,62,
2,4,15,True,1.0914007800165564,0.15170995000516996,0.014915727460498197,191,64,61,
3,1,0,True,0.8644775649881922,0.05614169198088348,0.012830728142973154,191,64,61,
3,1,1,True,0.8634306929889135,0.056442217028234154,0.012809340888264752,191,64,62,
