run,concurrency,request_id,ok,latency,ttft,tpot,prompt_tokens,completion_tokens,chunks,error
3,1,1,True,1.1020453849923797,0.03591680899262428,0.008394713196848468,55,128,128,
3,1,2,True,1.0476876390021062,0.02661277299921494,0.008039959574825915,55,128,127,
3,1,3,True,1.0715648109908216,0.028599539000424556,0.00821232497630234,55,128,127,
3,1,4,True,1.0528729959914926,0.02752946400141809,0.008073571118032082,55,128,127,
3,1,5,True,1.057336193989613,0.04389443500258494,0.0079798563699766,55,128,127,
3,1,6,True,1.044426538006519,0.030486930001643486,0.007983776440983272,55,128,127,
3,1,7,True,1.041146301999106,0.02496175200212747,0.008001453149582508,55,128,127,
3,1,8,True,1.0201590719952947,0.0363149600016186,0.007746804031446268,55,128,127,
3,1,9,True,1.0632187059964053,0.0430717670096783,0.008032653062887614,55,128,127,
3,1,10,True,1.0365162899979623,0.02661395700124558,0.007951986873989896,56,128,128,
3,1,11,True,1.0487220640061423,0.024581803008913994,0.008064096543285262,56,128,128,
3,1,12,True,1.0511215970036574,0.03391297400230542,0.008009516716546079,56,128,128,
3,1,13,True,1.1056313709996175,0.047255880999728106,0.00833366527558968,56,128,128,
3,1,14,True,1.0358513279934414,0.02793458900123369,0.007936352275529194,56,128,128,
3,1,15,True,1.0674475990090286,0.02676099400559906,0.008194382716562438,56,128,128,
3,1,16,True,1.0493739859957714,0.03517635200114455,0.007985808141689974,56,128,128,
3,1,17,True,1.0634281870006816,0.024733269005082548,0.00817870014169763,56,128,128,
3,1,18,True,1.0320225989999017,0.028735065992805175,0.007899901834701547,56,128,128,
3,1,19,True,1.042743361002067,0.02900913699704688,0.007982159244134018,56,128,128,
3,2,0,True,1.1105437240039464,0.04568695700436365,0.00838469895275262,55,128,127,
3,2,1,True,1.102161792005063,0.03913191800529603,0.008370313968502102,55,128,128,
3,2,2,True,1.07370397298655,0.038465997989987954,0.008151480118083166,55,128,127,
3,2,3,True,1.0737702140031615,0.03648877301020548,0.00816757040151934,55,128,127,
3,2,4,True,1.1374721950123785,0.06974506001279224,0.008407300275587294,55,128,127,
3,2,5,True,1.1356551909993868,0.06995796100818552,0.008391316771584263,55,128,127,
3,2,6,True,1.1104215280065546,0.04497201200865675,0.008389366267699983,55,128,127,
3,2,7,True,1.1111511189956218,0.047435451997444034,0.008375713913371479,55,128,127,
3,2,8,True,1.0955010909965495,0.05411286799062509,0.008199907267763184,55,128,127,
3,2,9,True,1.0951891090080608,0.05743394199816976,0.008171300527636937,55,128,127,
3,2,10,True,1.1330394599935971,0.04898857799707912,0.008535833716508016,56,128,128,
3,2,11,True,1.1348789519979618,0.04901919700205326,0.008550076810991406,56,128,128,
3,2,12,True,1.0960333380062366,0.05077349999919534,0.008230392425252293,56,128,128,
3,2,13,True,1.0932952290022513,0.048590420992695726,0.00822602211031146,56,128,128,
3,2,14,True,1.0430261209985474,0.03597234099288471,0.007929557322879234,56,128,128,
3,2,15,True,1.0443441410025116,0.03864305300521664,0.00791890620470311,56,128,128,
3,2,16,True,1.4028536610130686,0.03885784601152409,0.010740124527571216,56,128,128,
3,2,17,True,1.3959369340009289,0.03995511800167151,0.010677022173222498,56,128,127,
3,2,18,True,1.07676436600741,0.05231194500811398,0.008066554496057449,56,128,128,
3,2,19,True,1.0800251089967787,0.05543502599175554,0.00806763844885845,56,128,128,
3,4,0,True,1.1614218129980145,0.06529514999419916,0.008630918606329255,55,128,127,
3,4,1,True,1.1558479020022787,0.056381100992439315,0.008657218905589287,55,128,128,
3,4,2,True,1.1571781549864681,0.061081228996044956,0.008630684456617506,55,128,127,
3,4,3,True,1.1562968740036013,0.0598795279947808,0.00863320744888835,55,128,127,
3,4,4,True,1.101702165993629,0.04484675099956803,0.008321696181055598,55,128,127,
3,4,5,True,1.1074302579945652,0.04726279999886174,0.008347775259808688,55,128,127,
3,4,6,True,1.1038734739995562,0.04583531100070104,0.0083310091574713,55,128,127,
3,4,7,True,1.1047422960109543,0.044600809007533826,0.008347570763806461,55,128,127,
3,4,8,True,1.1173622419883031,0.0633120809943648,0.008299607566881403,55,128,127,
3,4,9,True,1.1176345459971344,0.062601279001683,0.008307348559019302,55,128,127,
3,4,10,True,1.116560368987848,0.06065842098905705,0.008314188566919614,56,128,128,
3,4,11,True,1.1150090399896726,0.05867548700189218,0.008317587031399846,56,128,128,
3,4,12,True,1.1551069279958028,0.04027057699568104,0.008778238984252928,56,128,128,
3,4,13,True,1.1526574909948977,0.03853085900482256,0.008772650645591143,56,128,128,
3,4,14,True,1.1535626969998702,0.037204002001089975,0.008790225944872285,56,128,128,
3,4,15,True,1.1526053369889269,0.0362298149993876,0.008790358440862515,56,128,128,
3,4,16,True,1.1515393549925648,0.06151542899897322,0.008582865559004657,56,128,128,
3,4,17,True,1.1550147020025179,0.06374440800573211,0.008592679480289652,56,128,128,
3,4,18,True,1.1523938919999637,0.061144384992076084,0.008592515803211713,56,128,128,
3,4,19,True,1.1501447040063795,0.059534390005865134,0.008587482787405626,56,128,128,
